birth_date,height,weight,prize_money,dominant_hand,backhand,forehand
1974-09-27,,,429102.0,right,,
1963-12-18,1.7,,3441604.0,right,single,
1969-04-15,,72576.0,158068.0,left,,
1996-05-16,1.7526,,247669.0,,,
1962-01-07,,,319712.0,,,
1985-01-07,1.75,,195248.0,right,double,
1981-03-31,1.63,,2333426.0,right,single,
1981-03-18,1.9,,513374.0,right,double,
1964-01-06,1.75,,113008.0,right,,
1989-11-18,,,120471.0,,,
1989-05-05,1.7,,169955.0,right,double,
1983-08-14,1.8,,3988958.0,right,double,
1975-03-07,,,534838.0,right,,
1963-04-01,1.74,,52945.0,right,,
1992-02-15,,,35305.0,right,single,
1985-06-04,1.98,,397622.0,right,double,
1974-10-12,1.8,,1635992.0,right,,
1995-08-11,1.78,,20987.0,left,double,
1996-06-21,,,32627.0,right,single,
1994-02-23,1.85,81194.4,794616.0,right,double,
1974-07-23,1.59,54000.0,260389.0,right,double,
1985-05-21,1.77,72000.0,4098421.0,right,double,double
1987-02-04,1.77,,8603907.0,left,double,
1984-04-20,,,60257.0,right,double,
1979-06-09,1.67,,2086943.0,left,double,
1984-01-07,,,15208.0,,,
1986-02-05,,,42123.0,left,double,
1986-06-21,,,30503.0,right,double,
1998-01-14,1.71,,50887.0,right,double,
1990-04-03,1.6256,,1248784.0,right,double,
1995-02-17,1.78,,3080062.0,right,double,
1995-04-19,,,11914.0,right,double,
1987-06-14,1.65,,69694.0,right,double,
1992-02-12,1.71,,524314.0,right,double,
1981-07-06,,,148682.0,right,double,
1997-12-15,1.71,,19729.0,,,
1978-11-22,1.84,66000.0,542889.0,right,,
1988-04-14,,,68610.0,right,double,
1976-10-06,,,57737.0,,,
1975-04-01,1.68,,4398582.0,right,double,
1978-05-17,,,91856.0,,,
1988-10-04,1.8,65000.0,2728810.0,right,double,
1967-01-03,1.85,,4545489.0,right,double,
1970-03-25,1.93,,5839451.0,right,double,
1976-05-30,1.88,89812.8,4537247.0,right,double,
1963-04-09,1.93,,134531.0,right,,
1979-03-01,1.67,,2065291.0,left,single,
1974-06-07,1.85,88000.0,6648471.0,,,
1992-04-18,,,5637.0,right,double,
1988-07-25,1.7,,102017.0,right,double,
1982-09-23,1.9,,33601.0,,,
1980-06-13,1.75,,593426.0,left,double,
1974-02-27,,,149702.0,,,
1973-03-24,1.75,,197170.0,right,double,
1982-12-23,,,63372.0,right,double,
1994-05-28,,,78881.0,,,
1984-01-20,1.83,,1255627.0,right,double,
1969-06-20,1.8034,79380.0,3239865.0,right,double,
1998-12-28,1.78,,1080.0,right,double,
1994-02-27,,,13168.0,right,double,
1991-01-28,1.78,,316417.0,right,double,
1991-03-13,,,33761.0,right,double,
1971-06-02,,,463765.0,right,,
1997-09-09,,,1204.0,left,double,
1985-11-22,1.8,,1068741.0,right,double,
1976-09-19,,,52259.0,right,double,
1994-08-28,1.62,,100831.0,right,double,
1964-04-10,1.73,,2107856.0,right,,
1956-04-26,1.78,,368780.0,right,single,
1949-02-06,1.78,,1398303.0,left,single,
1998-02-10,,,3485.0,right,double,
1991-01-05,,,37834.0,right,,
1967-02-14,1.73,,3244557.0,right,double,
1981-06-28,1.83,,1691549.0,right,double,
1994-04-19,1.91,,23022.0,right,double,
1980-01-27,1.93,90000.0,1.4373291E7,right,double,
1970-09-22,1.95,,2700665.0,right,single,
1962-06-08,,,204967.0,right,,
1977-03-30,1.81,,2207188.0,right,double,
1983-01-21,,,70565.0,right,,
1982-07-31,1.75,72000.0,2868172.0,right,double,
1997-05-02,,,25401.0,right,double,
1970-11-07,2.01,,6812693.0,right,double,
1984-07-09,1.74,,217109.0,right,double,
1986-04-12,1.9,77000.0,7377315.0,right,double,
1994-03-26,1.6,,83958.0,,,
1974-10-27,,76204.8,273659.0,right,,
1990-10-17,1.93,,80529.0,right,double,
1973-07-11,1.8,,328886.0,left,,
1989-01-18,1.93,,301621.0,right,,
1967-08-04,1.77,,2034890.0,right,single,
1962-03-11,1.7,,62670.0,right,,
1962-10-13,1.78,,276559.0,left,,
1983-09-23,2.03,87000.0,3223043.0,right,double,
1975-12-26,1.75,,9713771.0,left,double,
1973-12-31,,74844.0,47779.0,left,,
1996-06-10,,,7632.0,right,double,
1988-05-25,,,123138.0,right,double,
1981-01-15,1.88,,3432559.0,right,double,
1992-09-30,,,409616.0,right,single,
1981-09-10,1.88,,1745584.0,right,double,
1983-05-24,1.88,,210793.0,right,single,
1990-01-31,,,257483.0,right,double,
1985-06-17,1.83,,6678970.0,right,double,
1978-07-04,1.8,79000.0,1114707.0,right,single,
1993-07-24,1.524,,85026.0,right,double,
1964-03-03,1.85,,662335.0,left,,
1955-09-06,1.85,,330047.0,right,,
1972-12-18,1.83,,1835129.0,right,double,
1989-11-09,1.9,76000.0,162596.0,right,double,
1971-07-01,,,80965.0,right,,
1981-12-09,1.88,82000.0,7392041.0,right,double,
1987-11-07,,,179334.0,right,,
1982-01-31,1.75,,734010.0,right,double,
1982-12-09,1.72,,313300.0,,,
1991-12-18,1.91,,113816.0,right,double,
1976-06-12,,,59047.0,right,,
1987-11-26,,,1719720.0,right,double,
1987-04-02,1.82,,1110380.0,right,double,
1998-02-03,,,1124.0,left,double,
1983-09-03,,,357547.0,right,double,
1980-12-11,,,131854.0,right,,
1971-03-21,1.75,,793293.0,right,double,
1989-01-02,1.74,,65244.0,right,double,
1977-07-06,1.96,,1.1116245E7,right,single,
1993-06-24,,,41426.0,right,double,
1987-03-29,,,275919.0,right,double,
1993-04-24,,,51207.0,right,single,
1995-06-08,,,26226.0,right,double,
1989-01-18,1.85,,302395.0,right,double,
1982-02-28,,76204.8,128266.0,right,,
1995-06-15,,,25346.0,left,single,
1991-07-22,,,89116.0,right,double,
1986-08-17,1.62,,5709.0,right,,
1996-05-05,,,8477.0,right,single,
1996-04-03,1.65,,135421.0,right,single,
1987-01-21,,,361631.0,right,double,
1985-03-11,1.524,,213689.0,right,single,
1979-04-13,1.8034,,3975223.0,right,double,
1974-11-22,1.73,,546425.0,right,,
1978-01-17,1.6256,,1590412.0,right,double,
1959-07-18,1.77,,797197.0,right,single,
1990-05-22,1.71,,188913.0,,,
1991-09-23,1.524,58968.0,1454742.0,right,double,
1986-05-03,1.75,,464880.0,right,double,
1996-10-01,,,18397.0,,,
1982-10-22,1.78,,1484658.0,left,double,
1993-06-02,1.68,,75950.0,right,double,
1968-04-11,,,38798.0,,,
1969-06-24,,,163195.0,right,double,
1979-05-09,1.83,,213482.0,right,,
1964-05-17,1.8,,1041725.0,left,,
1966-06-27,1.8,,1154319.0,right,single,
1980-05-14,1.79,,535920.0,right,double,
1980-12-15,,,8433.0,,,
1980-07-01,1.93,,2643190.0,left,single,
1972-02-22,1.7526,72576.0,1.9145632E7,right,double,
1974-06-30,1.87,,601306.0,right,,
1973-02-01,1.8034,,756999.0,right,double,
1974-01-11,1.87,,1436104.0,right,double,
1964-07-25,,77112.0,59332.0,right,,
1982-03-25,1.85,,533475.0,right,single,
1989-11-02,1.83,,64787.0,right,double,
1989-08-22,1.9,74000.0,143401.0,right,single,
1998-01-10,1.85,,22714.0,right,double,
1980-07-11,1.76,,187860.0,right,double,
1978-05-01,1.7272,,2352870.0,right,double,
1984-11-12,1.88,,313148.0,left,,
1972-08-23,1.8034,,294371.0,right,,
1987-08-20,,,59583.0,right,,
1968-10-18,1.93,,1.2592483E7,right,single,
1970-12-22,1.9,,1114448.0,left,,
1987-10-16,1.8288,,388573.0,right,,
1965-02-19,1.9,,1646328.0,right,,
1980-12-31,1.85,75000.0,403300.0,right,double,
1992-12-22,1.68,,89797.0,right,double,
1980-03-27,1.76,,543500.0,right,double,
1989-10-17,,,64449.0,right,,
1979-10-10,1.8,,1508095.0,right,double,
1979-10-16,1.75,,842256.0,right,double,
1980-05-18,1.9,,8533350.0,left,single,
1989-01-09,1.77,,1923228.0,right,double,
1984-02-16,1.85,,1256778.0,right,single,
1979-04-07,1.85,,1159379.0,right,double,
1965-02-16,1.8034,74844.0,41971.0,right,,
1969-05-06,1.63,57000.0,406279.0,right,double,
1993-01-29,1.65,,829616.0,right,double,
1987-09-11,1.73,,14115.0,right,double,
1959-10-11,2.01,,1124730.0,right,single,
1992-12-18,,,41658.0,right,single,
1981-07-08,,,219717.0,right,,
1973-05-27,,,73220.0,right,,
1968-06-22,1.85,,125127.0,right,,
1982-11-29,1.87,84000.0,186036.0,right,double,
1987-06-21,1.75,,120787.0,right,double,
1988-05-04,1.74,,145494.0,left,double,
1992-05-20,1.62,,55940.0,right,double,
1967-02-07,1.8288,83916.0,54828.0,right,,
1976-03-18,1.68,,600516.0,right,double,
1963-07-16,1.73,68000.0,1363793.0,right,double,
1972-03-05,1.85,,2029070.0,right,double,
1994-05-08,,,4186.0,,,
1998-09-09,1.83,73000.0,179708.0,right,double,
1959-06-29,1.88,,611891.0,right,,
1968-09-06,,79380.0,156019.0,right,,
1978-04-29,1.905,86184.0,1.3164686E7,right,single,
1993-07-30,,,14690.0,,,
1994-09-01,,,498140.0,right,single,
1983-09-04,,,155171.0,right,double,
1987-01-11,,,112745.0,right,double,
1987-08-19,,,85893.0,right,double,
1982-03-21,1.64,,1721451.0,right,double,
1983-04-17,1.74,,395209.0,left,double,
1977-01-27,,,50031.0,,,
1992-10-08,1.74,,317031.0,,,
1987-01-25,1.74,,6855919.0,right,double,
1982-01-17,,,333832.0,right,double,
1963-03-07,,,318872.0,,,
1997-01-19,1.68,,8107.0,left,double,
1984-06-25,,,27706.0,,,
1995-07-25,,,162789.0,right,double,
1989-11-26,1.778,,363652.0,right,double,
1987-04-19,1.88,,3.6484486E7,right,double,
1971-03-18,1.77,,1140865.0,right,single,
1998-01-01,,,6687.0,left,double,
1989-08-12,1.69,,1079944.0,right,,
1976-03-11,1.72,,1009293.0,right,double,
1967-10-17,1.778,,1044641.0,right,double,
1977-09-30,1.8288,84823.2,166157.0,right,,
1978-09-19,1.8,,1695028.0,left,single,
1978-07-03,,,69245.0,right,,
1978-02-28,1.82,,3204127.0,right,double,
1984-03-03,1.72,,543735.0,right,double,
1982-05-18,1.73,,592193.0,right,double,
1995-03-16,,,40716.0,left,double,
1998-07-21,1.78,,13289.0,right,double,
1990-02-23,,,61887.0,right,double,
1991-05-13,1.85,,498929.0,right,single,
1988-09-28,1.98,82000.0,1.3586144E7,right,double,
1988-03-06,1.74,,2234959.0,right,double,
1978-07-29,,,36899.0,,,
1989-02-05,1.73,,194406.0,,,
1987-08-03,,,132735.0,,,
1973-02-21,,,17589.0,,,
1985-08-08,1.93,,1865777.0,right,double,
1986-04-23,,,50579.0,right,double,
1984-03-30,1.95,,4024686.0,right,double,
1961-09-12,1.7,,2102.0,right,,
1967-12-13,,,132921.0,right,,
1968-10-23,1.85,,151136.0,right,,
1984-10-02,1.7,63000.0,1.1055114E7,right,double,double
1972-12-15,1.72,,342007.0,right,double,
1980-06-23,1.7018,,779749.0,right,double,
1990-10-17,1.93,,623050.0,right,single,
1980-07-08,1.93,,2949906.0,left,double,
1985-05-25,1.72,,900588.0,right,double,
1965-03-24,1.72,,756646.0,right,double,
1959-12-08,1.905,,686138.0,right,,
1971-02-11,,,91212.0,right,,
1981-04-20,1.7018,,173449.0,left,double,
1967-06-03,1.83,81000.0,749587.0,right,,
1971-09-04,1.9,89000.0,7049710.0,right,single,
1968-02-03,1.85,,842859.0,right,,
1966-05-17,,,1378936.0,left,single,
1972-06-28,1.8288,,502870.0,right,,
1977-10-08,1.85,,166271.0,right,,
1970-08-01,1.8288,,657776.0,right,single,
1976-11-07,1.96,103000.0,6985202.0,right,single,
1990-10-07,,,47082.0,,,
1965-09-23,,,8571605.0,left,double,
1991-08-20,1.87,,71525.0,right,double,
1998-08-10,,,3422.0,right,double,
1960-10-20,,70308.0,292826.0,right,,
1977-03-17,1.78,78000.0,119059.0,right,,
1994-05-18,1.94,,26223.0,right,double,
1989-11-29,1.88,,73256.0,right,double,
1977-11-19,1.87,85000.0,514852.0,right,single,
1978-04-26,1.78,,787415.0,right,,
1970-01-07,1.9,,307182.0,right,,
1970-03-19,,73483.2,99911.0,left,,
1968-05-10,1.95,,795369.0,left,,
1999-06-28,,,10419.0,,,
1980-01-30,1.74,,1127324.0,right,double,
1987-06-11,1.91,,1210039.0,right,double,
1986-01-16,1.76,,1063113.0,right,double,
1985-02-04,,,41250.0,right,double,
1983-01-16,1.73,,888544.0,right,double,
1991-03-22,1.7,,199379.0,right,double,
1970-04-05,1.8796,,141468.0,right,,
1972-08-01,1.89,,5730972.0,right,double,
1958-11-15,1.8288,,821513.0,right,,
1984-12-17,1.83,,386542.0,left,double,
1986-07-21,1.8,,640766.0,right,double,
1989-07-11,1.88,77000.0,3256658.0,left,double,
1964-07-10,1.91,,349692.0,right,single,
1978-01-13,,75000.0,561085.0,left,single,
1987-06-15,,,37241.0,right,double,
1995-08-24,1.98,,8706.0,left,double,
1981-05-01,,,171093.0,right,double,
1971-10-09,,79380.0,175652.0,right,,
1967-03-22,,79380.0,400835.0,right,,
1987-08-11,,,48757.0,right,double,
1978-10-31,1.95,,1491379.0,right,single,
1992-05-19,,,75108.0,right,double,
1991-03-12,,,30193.0,right,,
1980-09-30,1.7,,2.2593544E7,right,double,
1982-10-11,1.65,,1040531.0,right,double,
1956-10-18,1.73,,2.1626089E7,left,single,
1980-11-20,1.7,,967092.0,right,double,
1985-12-26,1.83,,456298.0,right,single,
1992-01-14,,,58393.0,,,
1964-10-09,1.77,70000.0,1873881.0,right,single,
1969-12-18,1.78,,1221361.0,right,,
1980-02-10,1.85,,1420101.0,right,single,
1983-11-15,1.8034,,5609.0,right,,
1961-08-06,1.6764000000000001,,711131.0,right,,
1971-08-19,1.75,,5258471.0,right,double,
1975-01-15,1.78,,9793119.0,right,double,
1993-08-24,1.75,,3.0,right,double,
1971-12-14,1.8,,320131.0,right,,
1983-05-14,1.74,,656296.0,right,double,
1997-03-22,1.66,,13560.0,,,
1988-02-28,1.74,,131261.0,right,double,
1987-06-24,1.71,,390774.0,left,double,
1973-05-25,1.71,,299016.0,right,double,
1982-08-12,1.76,68000.0,3386560.0,left,double,
1996-01-10,1.7,,15259.0,,,
1977-11-07,1.71,,1268365.0,right,double,double
1992-05-02,1.78,,1003325.0,right,double,
1974-05-24,1.68,,1591803.0,right,double,
1994-11-23,,,2686.0,right,double,
1974-12-19,,70308.0,143963.0,right,,
1976-05-31,1.6764000000000001,,975863.0,right,double,
1964-02-25,1.85,85000.0,105308.0,right,,
1974-05-30,1.87,,487354.0,right,,
1971-06-21,,,46799.0,right,,
1964-05-07,1.73,,313726.0,right,,
1972-03-13,1.85,,164828.0,right,,
1993-04-29,1.96,,144860.0,right,,
1993-07-04,1.88,,405222.0,left,double,
1987-05-03,,,229607.0,right,,
1994-01-18,,,16584.0,right,double,
1969-06-25,,,73997.0,right,,
1985-03-04,1.83,,327057.0,right,double,
1985-11-07,,,89057.0,right,double,
1985-04-28,1.73,57000.0,1341270.0,right,double,
1964-08-22,1.82,,7976256.0,right,double,
1963-06-20,1.88,77000.0,486506.0,right,,
1969-08-04,1.778,,170523.0,right,,
1990-07-17,1.8,,315814.0,right,,
1984-08-10,1.85,,17297.0,right,double,
1995-02-28,1.88,,145651.0,right,double,
1989-08-13,1.8,,92314.0,right,double,
1987-07-07,1.88,,483282.0,right,double,
1989-12-26,,,22585.0,right,double,
1992-04-28,,,11.783,,,
1981-10-14,1.83,,720520.0,right,,
1987-12-26,1.83,,2741457.0,right,double,
1986-08-08,1.88,,255374.0,right,,
1982-06-25,1.83,,1.2832212E7,right,single,
1994-09-26,,,46904.0,,,
1985-11-04,1.67,,116325.0,,,
1980-09-30,1.65,,845115.0,right,double,
1963-12-30,2.03,98000.0,898323.0,right,,
1971-09-04,,,94296.0,right,,
1974-09-23,,79380.0,247737.0,right,single,
1988-07-12,,,109371.0,,,
1997-05-31,1.73,,713.0,,,
1990-12-27,1.96,,9392599.0,right,double,
1989-11-04,1.88,,41442.0,right,double,
1964-05-19,1.9,,2632538.0,right,double,
1988-01-20,1.96,88000.0,227693.0,right,double,
1956-07-20,1.6,,933926.0,right,single,
1999-08-31,,,1044.0,right,double,
1997-04-11,,,3165.0,,,
1982-03-09,1.81,,2631632.0,right,double,
1978-04-01,1.74,,260832.0,right,double,
1991-07-12,1.88,87000.0,276866.0,right,double,
1992-04-18,1.73,,224052.0,right,double,
1991-04-29,1.59,,1203399.0,left,double,
1987-08-22,1.9,81000.0,2146328.0,left,double,
1975-01-09,,81648.0,71636.0,left,,
1994-01-12,1.88,,53018.0,right,double,
1991-11-19,,,72520.0,right,double,
1994-11-21,1.56,,70404.0,right,double,
1992-07-09,1.88,,14813.0,right,double,
1990-09-19,1.83,,148404.0,right,double,
1990-07-11,1.85,,2244132.0,right,double,
1987-09-25,1.68,63000.0,3662124.0,right,double,
1973-12-02,1.78,,1.4891762E7,left,double,double
1992-04-06,,,51949.0,,,
1983-01-21,1.7,,477615.0,right,,
1967-07-22,,64000.0,314616.0,right,,
1985-04-30,,,75703.0,right,double,
1994-07-01,1.7,,72088.0,,,
1960-06-05,1.9304,,96917.0,right,,
1994-03-09,,,28745.0,right,,
1984-11-13,1.8,,83378.0,right,,
1968-10-30,1.9304,81648.0,681817.0,left,single,
1985-06-20,1.72,,469516.0,right,double,
1990-12-21,,,121792.0,right,double,
1975-01-24,,70308.0,205297.0,right,single,
1981-01-24,,,74124.0,right,double,
1992-02-08,1.88,78000.0,225678.0,right,double,
1998-08-13,,,292.0,right,double,
1983-07-20,1.75,,1616143.0,right,double,
1972-02-03,1.88,79380.0,75307.0,right,,
1987-06-19,,,32327.0,right,double,
1993-09-27,1.7,,1336267.0,,,
1994-06-29,,,13457.0,right,double,
1987-08-23,1.63,,180649.0,right,double,
1975-08-06,1.57,,720661.0,right,double,
1990-04-28,,,51876.0,,,
1982-06-08,1.78,65000.0,1.2466924E7,right,double,
1997-02-10,,,25758.0,,,
1992-07-20,1.72,,397324.0,right,double,
1973-02-02,1.77,62000.0,138975.0,right,double,
1997-12-17,,,30315.0,,,
1993-08-15,,,55988.0,right,double,
1971-04-10,1.63,,1234067.0,right,double,double
1976-02-05,,,314809.0,,,
1976-01-05,1.78,,294308.0,right,double,
1987-07-10,,,2787.0,left,double,
1994-11-28,,,244836.0,right,double,
1996-11-19,,,6077.0,right,double,
1972-03-26,1.64,53000.0,498002.0,,,
1955-01-02,,,31279.0,,,
1973-03-23,,,1107264.0,right,,
1990-02-28,1.89,,500745.0,right,single,
1989-04-24,1.7,,191742.0,left,double,
1997-10-16,1.8,,180180.0,right,double,
1979-10-21,,,77658.0,right,double,
1992-02-20,1.78,,267182.0,right,double,
1994-07-15,1.76,,75458.0,right,double,
1987-11-19,,,41094.0,right,double,
1971-11-15,,,906455.0,,,
1976-01-09,,,18781.0,,,
1997-02-16,,,35673.0,right,double,
1981-02-27,1.75,,939025.0,left,double,
1989-11-02,1.524,,30227.0,,,
1994-01-31,,,18952.0,right,double,
1994-01-17,,,22258.0,right,double,
1971-04-16,1.74,,7792503.0,right,double,
1989-11-27,,,45364.0,right,double,
1993-02-27,,,65008.0,right,double,
1979-02-21,1.78,,4216795.0,right,double,
1967-10-17,1.65,54500.0,6650093.0,right,single,
1982-10-15,1.7,,321276.0,right,double,
1980-02-27,,,552190.0,right,,
1984-06-29,,,98866.0,right,double,double
1997-11-16,,,5030.0,right,double,
1958-08-09,1.82,74844.0,675673.0,right,single,
1989-12-01,1.83,,123095.0,right,,
1973-04-24,1.9,,128135.0,right,,
1966-11-20,1.9,,1205610.0,right,,
1990-03-29,,,44480.0,right,double,
1976-06-04,1.9,,7934606.0,right,single,
1994-10-24,,,12665.0,right,,
1983-05-04,1.7,,172509.0,right,single,
1991-08-14,1.74,,76655.0,right,double,
1982-04-12,1.78,72000.0,543120.0,right,double,
1972-07-09,,,78554.0,right,,
1995-04-27,1.93,,2110250.0,right,double,
1988-07-31,1.83,,189025.0,right,double,
1966-02-05,1.83,,448124.0,right,,
1971-04-22,1.9,,3186946.0,right,double,
1971-01-26,,70308.0,171486.0,right,,
1988-03-02,1.67,,54165.0,right,double,
1984-08-14,1.7272,,42043.0,,,
1991-02-05,,,29295.0,right,double,
1977-02-09,1.85,,368507.0,right,double,
1980-03-25,1.72,,826281.0,left,double,
1976-04-03,1.85,,3216150.0,right,double,
1992-08-16,1.8,,87621.0,right,single,
1977-07-05,1.83,,7480465.0,right,double,
1982-01-21,1.9,80000.0,5504030.0,right,single,
1989-05-15,1.78,,66510.0,right,double,
1989-04-07,1.85,,63729.0,right,single,
1982-06-25,,,213884.0,right,,
1988-01-05,,,44364.0,right,double,
1972-11-29,1.8288,78926.4,437629.0,right,,
1979-08-18,,,146206.0,right,double,
1969-08-26,1.7653,,1642964.0,left,,
1969-09-22,,,1283966.0,right,double,
1983-03-08,1.73,,121158.0,right,double,
1993-03-03,1.6764000000000001,,729596.0,,,
1983-12-13,1.64,,86177.0,right,single,
1993-07-29,1.81,,127558.0,,,
1967-07-23,,,494184.0,,,
1973-03-05,1.63,,2404645.0,right,single,
1990-06-13,1.78,,33703.0,,,
1989-06-28,,,83380.0,,,
1988-06-05,,,56062.0,right,double,double
1989-04-23,1.83,63000.0,2742675.0,right,double,
1985-08-21,1.83,,9609122.0,right,single,
1987-04-24,1.75,,132522.0,right,double,
1995-10-11,1.99,,59612.0,right,double,
1976-08-13,1.88,,6313898.0,right,double,
1979-10-10,1.83,,4286614.0,right,double,
1987-06-09,1.88,83000.0,323790.0,right,double,
1994-07-07,1.84,,155154.0,right,double,
1993-10-04,,,16583.0,left,double,
1985-05-21,1.7,,172521.0,right,double,
1988-02-07,,,86072.0,,,
1991-02-03,1.78,,102732.0,,,
1995-06-19,1.82,,49439.0,right,double,
1982-08-02,2.01,,194867.0,left,,
1990-12-07,1.83,,79473.0,right,double,
1990-03-21,,,73570.0,right,double,
1981-06-02,1.78,,1.618648E7,right,double,
1992-02-23,1.85,,442580.0,right,double,
1969-10-30,,,64757.0,right,,
1990-01-25,1.93,,163423.0,right,single,
1985-06-28,1.78,,777273.0,right,double,
1980-06-24,,,105720.0,,,
1996-07-30,,,29929.0,,,
1990-01-26,1.7,,65099.0,,,
1996-12-13,,,3163.0,right,double,
1976-12-08,1.7,,182057.0,right,double,
1996-02-21,1.78,,87941.0,right,double,
1978-04-16,1.85,85000.0,783527.0,right,single,
1991-11-18,1.67,,276495.0,right,double,double
1990-08-13,,,282088.0,right,double,
1993-06-20,,,5118.0,right,double,
1987-05-22,1.88,79000.0,9.6642948E7,right,double,
1987-02-27,1.67,,136162.0,right,double,
1989-11-11,1.65,,62992.0,right,double,
1970-04-09,1.9,81000.0,857479.0,left,,
1980-05-16,1.56,,2636375.0,right,double,
1993-06-07,,,8294.0,right,,
1971-06-13,,,56769.0,,,
1992-01-10,,,34800.0,right,double,
1980-10-29,1.77,,277754.0,,,
1985-02-03,,,20197.0,right,double,
1988-08-14,1.8796,,13232.0,,,
1996-10-24,1.83,,97813.0,right,double,
1990-09-05,1.84,,404274.0,left,double,
1987-06-20,1.57,,15037.0,right,double,
1964-07-10,,,5732.0,right,,
1996-03-01,,,34014.0,,,
1979-03-19,,,72197.0,right,double,
1979-11-02,,,548692.0,right,double,
1986-01-26,,,104802.0,right,double,
1998-09-30,,,8119.0,left,double,
1988-08-23,1.82,,2865468.0,right,double,
1975-04-11,,,20947.0,,,
1995-03-29,,,61072.0,right,double,
1982-12-19,,,48206.0,,,
1981-12-03,,,67944.0,right,double,
1987-01-07,,,47075.0,,,
1987-09-27,1.8,,833994.0,right,double,
1987-09-20,1.77,,1202481.0,right,double,
1976-01-24,,,239722.0,,,
1972-12-07,1.75,,148944.0,right,,
1993-09-29,1.8288,,95168.0,right,double,
1973-06-17,1.86,,876416.0,right,,
1980-07-16,1.85,,2190668.0,right,,
1991-06-07,,,743688.0,right,double,
1982-11-17,1.72,,376039.0,right,double,
1997-05-11,1.67,,22091.0,right,double,
1982-03-10,1.84,,93881.0,left,double,
1967-06-01,1.7,,2788904.0,right,single,
1978-02-02,1.75,,604171.0,right,double,
1980-03-25,1.8,,874075.0,right,single,
1981-01-18,1.65,,4809475.0,right,single,
1967-03-24,,86184.0,106777.0,right,,
1968-05-08,1.88,,1610475.0,right,single,
1997-05-18,1.8,,61001.0,left,double,
1994-08-28,1.67,,253936.0,right,double,
1981-08-18,,,118077.0,right,,
1993-04-30,,,74745.0,right,single,
1998-02-08,,,15170.0,right,double,
1971-09-24,1.85,,484515.0,right,,
1977-01-18,1.9,,387322.0,right,,
1969-06-22,,68947.2,66279.0,right,,
1992-05-19,,,40662.0,left,double,
1985-09-13,1.57,,138831.0,right,double,
1996-04-15,1.73,,84316.0,right,double,
1979-06-08,1.8,,261244.0,right,double,
1968-08-06,1.65,,1541551.0,right,single,
1978-08-05,1.75,,657243.0,right,double,
1971-10-20,1.8288,72576.0,112935.0,right,,
1967-04-16,1.83,73000.0,2684136.0,left,,
1991-03-25,,,8733.0,left,double,
1966-07-01,1.8288,72576.0,3118316.0,right,double,
1973-05-16,1.85,,331508.0,right,,
1966-02-11,1.9,,1646328.0,right,,
1988-03-05,1.79,79000.0,83295.0,right,single,
1965-03-31,1.651,,1559023.0,right,,
1978-12-14,1.68,56600.0,8419111.0,left,double,
1982-01-12,1.85,,5625446.0,right,double,
1963-03-20,1.8542,,1649327.0,right,single,
1983-04-02,1.9,,1097506.0,right,double,
1962-03-26,1.78,73000.0,410831.0,right,,
1976-08-04,1.778,,1620456.0,right,double,
1966-02-19,1.87,,7751962.0,right,double,
1977-11-12,1.82,,2834776.0,right,single,
1954-11-12,1.78,,1233615.0,right,double,
1972-12-11,1.93,,232555.0,right,,
1967-07-02,1.87,,448114.0,right,,
1996-01-10,1.68,,6860.0,,,
1997-11-15,,,75966.0,right,double,
1990-08-11,1.73,,126197.0,right,double,
1992-11-06,1.68,,455649.0,right,double,
1992-09-28,1.7,,705312.0,right,double,
1991-04-02,1.651,,221.0,,,
1986-01-31,1.75,,1960959.0,right,double,
1985-11-23,,,37985.0,right,double,
1955-12-29,1.73,,925242.0,right,,
1963-06-13,1.88,,149428.0,right,,
1970-07-15,1.8,,2337009.0,right,double,
1980-02-28,1.9,82000.0,377192.0,left,double,
1974-07-14,,,416682.0,right,double,
1987-07-01,1.85,,301730.0,right,,
1992-11-15,,,64196.0,right,double,
1995-04-12,,,39670.0,right,double,
1963-02-14,,,7821.0,right,,
1960-12-17,,,435551.0,right,,
1988-05-25,1.8,68000.0,173169.0,right,double,
1986-05-08,1.7,,189830.0,,,
1989-12-22,,,67284.0,,,
1986-01-08,1.73,,6991689.0,right,double,double
1974-05-30,,70308.0,114053.0,right,,
1988-04-07,1.83,,1247787.0,right,double,
1987-06-13,1.9,80000.0,30105.0,right,double,
1984-09-11,,,13871.0,right,,
1971-08-12,1.8542,,4.328045E7,right,single,
1963-09-29,1.88,,64538.0,right,,
1962-05-03,,,62785.0,right,,
1963-04-13,1.8288,77112.0,70262.0,left,,
1979-07-08,1.88,,74290.0,right,,
1961-05-02,,,446667.0,right,single,
1955-01-21,1.8288,,1986799.0,right,single,
1989-07-15,1.85,,688943.0,right,double,
1990-11-17,2.0066,,18468.0,,,
1979-08-31,1.83,,1348036.0,right,double,
1965-01-29,1.85,100000.0,1130516.0,right,double,
1955-07-05,1.85,,1046935.0,right,single,
1961-09-13,,83916.0,86834.0,right,,
1964-02-12,,,30728.0,,,
1988-06-15,1.8,70000.0,610025.0,right,double,
1961-01-06,,,57659.0,left,,
1988-02-10,1.85,,139585.0,right,double,
1978-05-07,1.95,,928863.0,right,single,
1968-01-23,1.9,73000.0,1.04489E7,left,single,
1979-10-20,1.88,,231463.0,right,double,
1972-03-03,1.9,85000.0,635062.0,right,double,
